# _tick,_time,frames,total_loss,frames,mean_episode_return,pg_loss,baseline_loss,entropy_loss,mean_rewards,mean_intrinsic_rewards,mean_total_rewards,mean_control_rewards,mean_count_rewards,forward_dynamics_loss,inverse_dynamics_loss
54,1645376752.75282,172800,56.998176574707,172800,0,0.014616247266531,0.025769082829356,-0.096912659704685,0,0.001158075523563,0.001158075523563,0.018244197592139,0.505672335624695,37.6743011474609,19.3803997039795
55,1645376776.83455,176000,53.5457992553711,176000,0,-0.250386774539947,0.02361043728888,-0.096859805285931,0,0.001164617016912,0.001164617016912,0.018187798559666,0.51710844039917,34.5051116943359,19.3643245697021
56,1645376801.76841,179200,53.7735977172852,179200,0,-0.49467059969902,0.016409022733569,-0.09684893488884,0,0.000994751346298,0.000994751346298,0.015730468556285,0.495910942554474,34.9504699707031,19.3982372283936
57,1645376823.8446,182400,50.5902786254883,182400,0,0.193166598677635,0.016149492934346,-0.096803851425648,0,0.000965036451817,0.000965036451817,0.016089700162411,0.485154420137405,31.1193542480469,19.3584098815918
58,1645376845.74718,185600,53.8074417114258,185600,0,0.515102982521057,0.017693441361189,-0.096807293593884,0,0.001073395716958,0.001073395716958,0.016951136291027,0.513396739959717,33.9974174499512,19.3740348815918
59,1645376869.21806,188800,54.442268371582,188800,0,1.49441087245941,0.025826407596469,-0.096752099692822,0,0.001252055866644,0.001252055866644,0.018863154575229,0.529877603054047,33.664421081543,19.3543643951416
60,1645376893.02089,192000,51.8316421508789,192000,0,-2.17913842201233,0.027469119057059,-0.096747323870659,0,0.00103075383231,0.00103075383231,0.016371017321944,0.498154819011688,34.716236114502,19.3638210296631
61,1645376917.22846,195200,51.9914245605469,195200,0,1.31475305557251,0.014411808922887,-0.096653155982494,0,0.001024731434882,0.001024731434882,0.015888309106231,0.494941204786301,31.3652992248535,19.393611907959
62,1645376940.53665,198400,51.2298393249512,198400,0,-0.745086073875427,0.019460029900074,-0.096620500087738,0,0.000993948080577,0.000993948080577,0.01605961471796,0.48828861117363,32.716552734375,19.3355331420898
63,1645376962.15895,201600,50.7379455566406,201600,0,1.32594895362854,0.019254153594375,-0.096507489681244,0,0.001067438977771,0.001067438977771,0.017051719129086,0.506360769271851,30.178050994873,19.3112010955811
64,1645376984.82743,204800,52.0288619995117,204800,0,-0.857903182506561,0.024385202676058,-0.096448920667172,0,0.00101500924211,0.00101500924211,0.016600275412202,0.488380581140518,33.6250762939453,19.3337535858154
65,1645377007.07676,208000,50.8171730041504,208000,0,0.698916912078857,0.017532473430038,-0.096428163349629,0,0.00103945506271,0.00103945506271,0.017148163169623,0.491237133741379,30.8967304229736,19.3004207611084
66,1645377029.58346,211200,50.3289947509766,211200,0,-0.729331910610199,0.017073761671782,-0.096413873136044,0,0.000935606192797,0.000935606192797,0.015541038475931,0.491759538650513,31.8296546936035,19.308012008667
67,1645377052.129,214400,51.2731018066406,214400,0,1.61761951446533,0.018656868487597,-0.096334010362625,0,0.001100639230572,0.001100639230572,0.017873506993055,0.509642958641052,30.4559516906738,19.2772102355957
68,1645377076.55896,217600,53.1931533813477,217600,0,-0.258859068155289,0.022231265902519,-0.096254400908947,0,0.001119844499044,0.001119844499044,0.01761263795197,0.511532068252564,34.2157325744629,19.3103008270264
69,1645377101.60143,220800,50.1689491271973,220800,0,0.108220882713795,0.028196912258864,-0.096238426864147,0,0.00114277144894,0.00114277144894,0.018289560452104,0.50732034444809,30.8706111907959,19.2581577301025
70,1645377127.47537,224000,50.3944244384766,224000,0,-0.174881368875504,0.017376450821757,-0.09633395075798,0,0.000988428015262,0.000988428015262,0.015653692185879,0.512844920158386,31.3553638458252,19.2928981781006
71,1645377153.09649,227200,51.6538619995117,227200,0,1.09894120693207,0.020543280988932,-0.096272967755795,0,0.001172369113192,0.001172369113192,0.018105398863554,0.518416881561279,31.3532428741455,19.2774105072021
72,1645377178.00217,230400,52.5162200927734,230400,0,-1.15363883972168,0.02605408988893,-0.096239000558853,0,0.001133506884798,0.001133506884798,0.018137253820896,0.510499656200409,34.4626007080078,19.2774429321289
73,1645377201.28605,233600,45.9455032348633,233600,0,0.426066607236862,0.012175960466266,-0.096253544092178,0,0.000908609712496,0.000908609712496,0.015689756721258,0.477821588516235,26.3759956359863,19.227518081665
74,1645377222.91656,236800,52.6887092590332,236800,0,0.336612790822983,0.018679855391383,-0.096165455877781,0,0.001007423270494,0.001007423270494,0.016389356926084,0.498026043176651,33.133617401123,19.2959632873535
75,1645377244.01921,240000,48.8140335083008,240000,0,0.672831535339356,0.022436629980803,-0.096084222197533,0,0.001071941689588,0.001071941689588,0.016690788790584,0.514953255653381,28.9662704467773,19.2485771179199
76,1645377265.4168,243200,49.6366653442383,243200,0,-2.01887559890747,0.022663332521916,-0.096021875739098,0,0.00092716247309,0.00092716247309,0.015497024171054,0.481051743030548,32.3949279785156,19.3339691162109
77,1645377286.79555,246400,56.5341339111328,246400,0,4.19105100631714,0.025876875966787,-0.095729425549507,0,0.001317854505032,0.001317854505032,0.01975586079061,0.546772360801697,33.166015625,19.2469158172607
78,1645377308.13022,249600,49.9476737976074,249600,0,-3.96873807907104,0.055623359978199,-0.095738962292671,0,0.001206684508361,0.001206684508361,0.019630137830973,0.509102344512939,34.7970428466797,19.1594848632813
79,1645377329.28853,252800,49.3444747924805,252800,0,2.48425769805908,0.015384370461106,-0.095898926258087,0,0.001032100291923,0.001032100291923,0.016229750588536,0.518861711025238,27.67604637146,19.2646865844727
80,1645377350.56985,256000,48.7205543518066,256000,0,-1.07130658626556,0.022682560607791,-0.095932133495808,0,0.000991784967482,0.000991784967482,0.016439067199826,0.495704531669617,30.6629772186279,19.2021331787109
81,1645377371.93007,259200,48.6871490478516,259200,0,1.1657612323761,0.017680626362562,-0.095900848507881,0,0.001084006158635,0.001084006158635,0.017309283837676,0.525528132915497,28.3754692077637,19.2241363525391
82,1645377393.19512,262400,55.4105224609375,262400,0,0.835146963596344,0.033199477940798,-0.095838233828545,0,0.0012850118801,0.0012850118801,0.020361218601465,0.522915244102478,35.5295944213867,19.108419418335
83,1645377414.17479,265600,48.7009429931641,265600,0,-1.17100560665131,0.03006137534976,-0.09575866907835,0,0.001183366868645,0.001183366868645,0.018666913732886,0.517405867576599,30.7200450897217,19.2176036834717
84,1645377433.62086,268800,54.2258071899414,268800,0,1.32074952125549,0.022425239905715,-0.095676816999912,0,0.001200709491968,0.001200709491968,0.018698591738939,0.52549821138382,33.7800483703613,19.198263168335
85,1645377453.82894,272000,47.1082229614258,272000,0,-1.4440598487854,0.025993555784226,-0.095592014491558,0,0.001122352201492,0.001122352201492,0.018048657104373,0.512892246246338,29.4421424865723,19.1797370910645
86,1645377475.25533,275200,50.5733947753906,275200,0,1.09968852996826,0.01720523275435,-0.095432475209236,0,0.001039450056851,0.001039450056851,0.016801878809929,0.511094152927399,30.4467678070068,19.1051635742188
87,1645377496.63343,278400,44.3971252441406,278400,0,-0.557944595813751,0.023315584287047,-0.095372185111046,0,0.001016520662233,0.001016520662233,0.016658235341311,0.501446545124054,25.8817863464355,19.1453380584717
88,1645377518.28194,281600,48.35302734375,281600,0,-0.150638535618782,0.012263538315892,-0.095463164150715,0,0.000959694909398,0.000959694909398,0.015732098370791,0.500622153282166,29.4440441131592,19.1428203582764
89,1645377539.49128,284800,46.7312088012695,284800,0,1.41269600391388,0.016336658969522,-0.095470286905766,0,0.000955920666456,0.000955920666456,0.016219757497311,0.490758389234543,26.2625484466553,19.1350975036621
90,1645377560.49689,288000,50.1849822998047,288000,0,-1.34566175937653,0.025179298594594,-0.095412403345108,0,0.001149908057414,0.001149908057414,0.019202187657356,0.506978213787079,32.5698509216309,19.03102684021
91,1645377581.34633,291200,51.1883773803711,291200,0,2.56390881538391,0.026163993403316,-0.095356956124306,0,0.001207892899401,0.001207892899401,0.018713209778071,0.528314650058746,29.5836620330811,19.1099987030029
92,1645377602.47427,294400,49.4934692382813,294400,0,-2.6109299659729,0.037724655121565,-0.095203928649426,0,0.001134825753979,0.001134825753979,0.018023483455181,0.518225848674774,33.0353164672852,19.1265602111816
93,1645377623.31777,297600,45.7940292358398,297600,0,1.44631767272949,0.007463749498129,-0.094779066741467,0,0.000953348702751,0.000953348702751,0.015993485227227,0.498878836631775,25.3182621002197,19.1167659759521
94,1645377642.38323,300800,52.8595123291016,300800,0,0.502950727939606,0.027688544243574,-0.094745382666588,0,0.001205733278766,0.001205733278766,0.01960539072752,0.521228849887848,33.4308204650879,18.9927997589111
95,1645377662.50818,304000,47.245719909668,304000,0,-0.623156368732452,0.021168114617467,-0.09440141916275,0,0.001180619001389,0.001180619001389,0.019126947969198,0.518034338951111,28.8715515136719,19.0705585479736
96,1645377682.48786,307200,51.3135147094727,307200,0,0.756859302520752,0.010786633007228,-0.093663908541203,0,0.001090346602723,0.001090346602723,0.01803338713944,0.496244877576828,31.6889934539795,18.9505405426025
97,1645377703.5364,310400,46.6381683349609,310400,0,-0.714811146259308,0.025105791166425,-0.093413189053536,0,0.001253015361726,0.001253015361726,0.020263876765967,0.524442672729492,28.5902938842773,18.8309955596924
98,1645377724.39965,313600,53.365837097168,313600,0,2.38025331497192,0.024483095854521,-0.093319714069367,0,0.001239392557181,0.001239392557181,0.019881647080183,0.521514892578125,32.2280921936035,18.8263301849365
99,1645377745.06845,316800,40.7571029663086,316800,0,-3.89692759513855,0.057137697935104,-0.093158714473248,0,0.001136434497312,0.001136434497312,0.018476020544767,0.519592106342316,25.9119186401367,18.7781352996826
100,1645377765.23359,320000,55.0646591186523,320000,0,4.52413606643677,0.026674024760723,-0.09404269605875,0,0.001308168866672,0.001308168866672,0.019897161051631,0.541398525238037,31.8124923706055,18.7954006195068
101,1645377784.56437,323200,39.7996063232422,323200,0,-3.84556984901428,0.053365413099527,-0.094026952981949,0,0.00102337426506,0.00102337426506,0.017421847209334,0.505476713180542,24.9127407073975,18.7730979919434
102,1645377804.62636,326400,51.1786422729492,326400,0,1.87086522579193,0.008536073379219,-0.095103912055492,0,0.001150894444436,0.001150894444436,0.018517836928368,0.524530529975891,30.5640449523926,18.8302993774414
103,1645377824.8618,329600,46.2667236328125,329600,0,0.766086459159851,0.018239609897137,-0.094918936491013,0,0.001126135117374,0.001126135117374,0.017536856234074,0.525027096271515,26.5095882415771,19.0677299499512
104,1645377846.00862,332800,48.3306121826172,332800,0,-0.911617934703827,0.02373650111258,-0.094839662313461,0,0.001026266720146,0.001026266720146,0.015712387859821,0.524692177772522,30.1511974334717,19.1621341705322
105,1645377868.74943,336000,46.7969131469727,336000,0,0.927647233009338,0.017944775521755,-0.094933025538921,0,0.001077696098946,0.001077696098946,0.017583683133125,0.514074742794037,26.9225769042969,19.0236797332764
106,1645377895.9729,339200,48.3399124145508,339200,0,-0.341245323419571,0.017104558646679,-0.094831302762032,0,0.001016247319058,0.001016247319058,0.016471175476909,0.504359424114227,29.8153419494629,18.9435405731201
107,1645377919.95872,342400,49.0879745483398,342400,0,1.03817141056061,0.023687817156315,-0.094705581665039,0,0.001256367540918,0.001256367540918,0.020616438239813,0.519169390201569,29.2654132843018,18.8554058074951
108,1645377943.61163,345600,50.3717422485352,345600,0,-0.460545867681503,0.031325984746218,-0.094470694661141,0,0.001147026661783,0.001147026661783,0.018376179039478,0.512830078601837,31.9047889709473,18.9906425476074
109,1645377967.48908,348800,45.7292556762695,348800,0,-0.085835434496403,0.019177906215191,-0.094196423888207,0,0.001116840168834,0.001116840168834,0.017462532967329,0.528241515159607,26.8769054412842,19.013204574585
110,1645377989.42247,352000,52.181396484375,352000,0,1.3033709526062,0.027426628395915,-0.093932703137398,0,0.001228229724802,0.001228229724802,0.019157243892551,0.524079084396362,32.1042289733887,18.8402996063232
111,1645378011.36038,355200,41.3217849731445,355200,0,-2.20469117164612,0.026831828057766,-0.093590669333935,0,0.001011463114992,0.001011463114992,0.016460914164782,0.511794984340668,24.7089309692383,18.8843021392822
112,1645378033.52414,358400,49.0677108764649,358400,0,2.0351083278656,0.015002583153546,-0.093660183250904,0,0.000961817975622,0.000961817975622,0.016389332711697,0.500353157520294,28.3378715515137,18.7733898162842
113,1645378055.34713,361600,40.7791366577149,361600,0,-1.67187941074371,0.028535097837448,-0.093643762171269,0,0.000975467264652,0.000975467264652,0.016620345413685,0.497008591890335,23.7714862823486,18.7446365356445
114,1645378076.50715,364800,47.2405281066895,364800,0,1.68229484558105,0.013104543089867,-0.093197353184223,0,0.000957070093136,0.000957070093136,0.015548283234239,0.51583069562912,26.8594589233398,18.7788677215576
115,1645378097.95534,368000,43.3694229125977,368000,0,-0.982921779155731,0.027576351538301,-0.092997290194035,0,0.001153016346507,0.001153016346507,0.018599042668939,0.519083082675934,25.7076187133789,18.710147857666
116,1645378119.14773,371200,47.388313293457,371200,0,0.861082375049591,0.009571135044098,-0.092078499495983,0,0.001049228128977,0.001049228128977,0.016997369006276,0.513941943645477,27.8878002166748,18.7219371795654
117,1645378143.18672,374400,46.2680625915527,374400,0,0.764132738113403,0.02332903072238,-0.092202708125115,0,0.001238025841303,0.001238025841303,0.02020407654345,0.514082193374634,27.0654964447021,18.5073070526123
118,1645378164.64917,377600,48.8083953857422,377600,0,-0.998421549797058,0.035589300096035,-0.091737687587738,0,0.00131116900593,0.00131116900593,0.020830053836107,0.542557656764984,31.3800048828125,18.4829597473145
119,1645378187.04322,380800,42.8439483642578,380800,0,0.925189197063446,0.012133645825088,-0.091305874288082,0,0.001065778546035,0.001065778546035,0.018261715769768,0.511045277118683,23.6107482910156,18.3871841430664
120,1645378208.62904,384000,45.1360397338867,384000,0,-1.39205598831177,0.030102828517556,-0.091210320591927,0,0.001022251555696,0.001022251555696,0.017127165570855,0.496661573648453,27.9853782653809,18.6038227081299
121,1645378230.43822,387200,42.4186096191406,387200,0,0.976903855800629,0.004311736207455,-0.087886087596417,0,0.001045776996762,0.001045776996762,0.017747217789292,0.503220736980438,23.0712718963623,18.454008102417
122,1645378252.14432,390400,46.9338760375977,390400,0,-0.12867783010006,0.022625925019384,-0.088796690106392,0,0.001235560048372,0.001235560048372,0.0215814858675,0.511881470680237,29.2415409088135,17.887186050415
123,1645378273.60566,393600,44.8356781005859,393600,0,0.387070536613464,0.017782336100936,-0.087920978665352,0,0.0012650298886,0.0012650298886,0.022302675992251,0.51391863822937,26.520809173584,17.9979362487793
124,1645378295.57629,396800,44.9051132202149,396800,0,-1.2499828338623,0.022175004705787,-0.088101282715798,0,0.001048870617524,0.001048870617524,0.018722131848335,0.498410731554031,28.0211639404297,18.199857711792
125,1645378321.58976,400000,47.8843688964844,400000,0,3.78732371330261,0.022245217114687,-0.088560283184052,0,0.001327755860984,0.001327755860984,0.022284744307399,0.53695547580719,26.2842712402344,17.8790874481201
126,1645378348.64756,403200,39.2016181945801,403200,0,-6.75388336181641,0.110978603363037,-0.08790247887373,0,0.00111455807928,0.00111455807928,0.018878826871514,0.519556224346161,27.7582664489746,18.1741600036621
127,1645378371.73692,406400,47.5004043579102,406400,0,5.25017833709717,0.040615189820528,-0.090526670217514,0,0.00118003715761,0.00118003715761,0.020209601148963,0.509487748146057,24.3032531738281,17.9968814849854
128,1645378393.75718,409600,44.6438598632813,409600,0,-1.05586326122284,0.019332060590386,-0.091554157435894,0,0.001040797564201,0.001040797564201,0.017665386199951,0.514749825000763,27.3267211914062,18.4452266693115
129,1645378415.63229,412800,42.4433937072754,412800,0,0.439168393611908,0.015668924897909,-0.091615356504917,0,0.00107695965562,0.00107695965562,0.01808487251401,0.50380289554596,23.670711517334,18.409460067749
130,1645378436.72258,416000,44.615348815918,416000,0,-0.204198092222214,0.01092982199043,-0.090947203338146,0,0.000985299935564,0.000985299935564,0.016724344342947,0.510072886943817,26.4764041900635,18.4231624603271
131,1645378457.69405,419200,45.090202331543,419200,0,1.33121156692505,0.016178518533707,-0.09127426892519,0,0.001187322894111,0.001187322894111,0.020279083400965,0.518263399600983,25.5746040344238,18.2594814300537
132,1645378479.3307,422400,44.8912887573242,422400,0,-1.4963698387146,0.026233773678541,-0.091853566467762,0,0.001147142611444,0.001147142611444,0.018982054665685,0.518860220909119,28.2089958190918,18.2442836761475
133,1645378502.51145,425600,42.114875793457,425600,0,1.15008223056793,0.017627358436585,-0.091509446501732,0,0.001078122877516,0.001078122877516,0.017463898286224,0.526674926280975,22.6799602508545,18.3587169647217
134,1645378525.66341,428800,47.4943466186523,428800,0,-0.103124126791954,0.024112286046147,-0.091548204421997,0,0.001194851123728,0.001194851123728,0.019792729988694,0.522061586380005,29.4397010803223,18.2252044677734
135,1645378550.0931,432000,39.7037124633789,432000,0,-0.911169648170471,0.020551225170493,-0.091381125152111,0,0.000964963750448,0.000964963750448,0.016597030684352,0.496197044849396,22.1968555450439,18.4888591766357
136,1645378572.4871,435200,46.6497573852539,435200,0,1.20388889312744,0.016571838408709,-0.090528413653374,0,0.001029806677252,0.001029806677252,0.01749143563211,0.508850514888763,27.1866912841797,18.3331317901611
137,1645378595.02265,438400,40.5652923583984,438400,0,-0.9561647772789,0.017731556668878,-0.091071888804436,0,0.001099679502659,0.001099679502659,0.018221834674478,0.521146297454834,23.2544860839844,18.3403091430664
138,1645378618.18847,441600,50.9871215820313,441600,0,2.28636264801025,0.023439256474376,-0.091073080897331,0,0.001251010689884,0.001251010689884,0.020199732854962,0.541950166225433,30.4833450317383,18.2850475311279
139,1645378641.32397,444800,39.1193389892578,444800,0,-2.31263971328735,0.024541113525629,-0.092556685209274,0,0.001026070094667,0.001026070094667,0.017552258446813,0.505241274833679,23.2109260559082,18.2890701293945
140,1645378662.50042,448000,49.2172241210938,448000,0,1.70443797111511,0.025685150176287,-0.092257261276245,0,0.001158521743491,0.001158521743491,0.019001791253686,0.529247283935547,29.1278114318848,18.4515476226807
141,1645378684.40813,451200,38.520450592041,451200,0,-2.1738109588623,0.027106439694762,-0.0924486592412,0,0.000998309929855,0.000998309929855,0.016182165592909,0.52005410194397,22.1358489990234,18.6237545013428
142,1645378705.81449,454400,47.6108779907227,454400,0,1.53056573867798,0.012983373366296,-0.091935366392136,0,0.001016082591377,0.001016082591377,0.016558023169637,0.524585902690887,27.5684700012207,18.5907917022705
143,1645378727.03153,457600,39.8705520629883,457600,0,-0.515417098999023,0.02244059368968,-0.092306777834892,0,0.000999686890282,0.000999686890282,0.016582582145929,0.509157717227936,21.9894886016846,18.4663486480713
144,1645378748.6232,460800,48.2829170227051,460800,0,0.627306163311005,0.024458101019263,-0.09238425642252,0,0.001119061140344,0.001119061140344,0.017652435228229,0.530656456947327,29.090934753418,18.6326026916504
145,1645378770.42284,464000,41.6400985717773,464000,0,0.323209017515182,0.018587673082948,-0.091611132025719,0,0.001075483509339,0.001075483509339,0.017790598794818,0.524522244930267,23.0460433959961,18.3438682556152
146,1645378792.51158,467200,41.9581565856934,467200,0,-1.4833824634552,0.015683595091105,-0.091135829687119,0,0.00089598307386,0.00089598307386,0.015095596201718,0.507900297641754,25.2162971496582,18.3006935119629
147,1645378814.67389,470400,41.8163719177246,470400,0,1.94177412986755,0.016956061124802,-0.09062934666872,0,0.001019335002638,0.001019335002638,0.017274681478739,0.516265869140625,21.8167877197266,18.1314830780029
148,1645378836.09523,473600,44.8566741943359,473600,0,-1.48272275924683,0.025010842829943,-0.09033290296793,0,0.001095373299904,0.001095373299904,0.018277322873473,0.52121114730835,28.1507110595703,18.2540092468262
149,1645378857.24374,476800,43.3305358886719,476800,0,1.80261778831482,0.014067375101149,-0.091112785041332,0,0.00120887812227,0.00120887812227,0.018841786310077,0.552540183067322,23.465991973877,18.1389713287354
150,1645378879.26546,480000,42.9599914550781,480000,0,-1.92258536815643,0.029928209260106,-0.091017730534077,0,0.001010205713101,0.001010205713101,0.016951121389866,0.513322591781616,26.695032119751,18.2486343383789
151,1645378902.05794,483200,43.7555122375488,483200,0,2.29376077651978,0.018390215933323,-0.090695783495903,0,0.001169169787318,0.001169169787318,0.018609199672937,0.543395459651947,23.3776550292969,18.1564025878906
152,1645378924.73034,486400,46.2626266479492,486400,0,-0.757400810718536,0.033279180526733,-0.090742282569409,0,0.001201181090437,0.001201181090437,0.019374394789338,0.535386741161346,29.0513000488281,18.0261878967285
153,1645378947.49276,489600,37.6029586791992,489600,0,-1.04629278182983,0.013516274280846,-0.092009924352169,0,0.000916679739021,0.000916679739021,0.01559351105243,0.508802235126495,20.3986053466797,18.329137802124
154,1645378969.53418,492800,48.9068069458008,492800,0,1.7529171705246,0.017453756183386,-0.09154500067234,0,0.001094780978747,0.001094780978747,0.017642561346293,0.526577413082123,28.7899990081787,18.4379844665527
155,1645378991.80846,496000,38.9794311523437,496000,0,-1.48238730430603,0.026009568944573,-0.091934025287628,0,0.001026660902426,0.001026660902426,0.017162978649139,0.508056044578552,22.2327079772949,18.295036315918
156,1645379014.82441,499200,49.4247817993164,499200,0,1.84001636505127,0.02225592546165,-0.091802798211575,0,0.00117695715744,0.00117695715744,0.017885020002723,0.554706811904907,29.205451965332,18.4488582611084
157,1645379039.45774,502400,41.0677642822266,502400,0,-1.20852053165436,0.034226000308991,-0.091478303074837,0,0.001141273416579,0.001141273416579,0.018503725528717,0.522712528705597,24.0280685424805,18.3054695129395
158,1645379063.95865,505600,46.8800735473633,505600,0,0.622051537036896,0.017457576468587,-0.091371960937977,0,0.001071944017895,0.001071944017895,0.017556469887495,0.523792624473572,27.9929695129395,18.3389663696289
159,1645379087.27451,508800,36.6740264892578,508800,0,-1.06597697734833,0.016918340697885,-0.091999463737011,0,0.000830130942632,0.000830130942632,0.014482655562461,0.488584488630295,19.4110889434814,18.4039936065674
160,1645379113.87496,512000,44.6753425598145,512000,0,0.53681093454361,0.009448517113924,-0.091337390244007,0,0.000910331611522,0.000910331611522,0.015328615903854,0.497128933668137,25.8129787445068,18.4074420928955
161,1645379136.5847,515200,39.415599822998,515200,0,0.503648042678833,0.016344701871276,-0.091480538249016,0,0.000971503497567,0.000971503497567,0.015891671180725,0.518999636173248,20.6367416381836,18.3503456115723
162,1645379158.68264,518400,45.2936248779297,518400,0,-0.130052581429482,0.012972965836525,-0.092258028686047,0,0.000990079715848,0.000990079715848,0.016145780682564,0.513112306594849,27.0420303344727,18.4609298706055
163,1645379181.45033,521600,42.2040939331055,521600,0,0.32619896531105,0.030773101374507,-0.092116571962833,0,0.001086928532459,0.001086928532459,0.016905423253775,0.537586331367493,23.3106327056885,18.6286067962646
164,1645379204.03865,524800,45.1184616088867,524800,0,-0.25611487030983,0.025875750929117,-0.092494361102581,0,0.001046532997862,0.001046532997862,0.016618447378278,0.524666011333466,27.0850353240967,18.3561573028564
165,1645379225.81438,528000,38.9799919128418,528000,0,-0.515462577342987,0.020636390894652,-0.092799939215183,0,0.000957631447818,0.000957631447818,0.015972202643752,0.502389848232269,21.1013317108154,18.4662857055664
166,1645379247.47312,531200,45.7006607055664,531200,0,0.598228752613068,0.01468401402235,-0.092967174947262,0,0.000957696582191,0.000957696582191,0.015516911633313,0.52578866481781,26.543155670166,18.6375579833984
167,1645379269.62404,534400,42.1213073730469,534400,0,-0.647109150886535,0.022889724001289,-0.092877879738808,0,0.001102477661334,0.001102477661334,0.018455045297742,0.518879532814026,24.4199714660645,18.4184341430664
168,1645379291.92289,537600,44.3909378051758,537600,0,0.477971404790878,0.013967773877084,-0.092631563544273,0,0.00088577484712,0.00088577484712,0.015020047314465,0.501270115375519,25.4686851501465,18.5229473114014
169,1645379313.89875,540800,39.2534255981445,540800,0,0.088849410414696,0.011660048738122,-0.091833651065827,0,0.0008873953484,0.0008873953484,0.015217011794448,0.493859380483627,20.7167072296143,18.528039932251
170,1645379337.32147,544000,49.1046333312988,544000,0,1.20300531387329,0.021783776581287,-0.090712308883667,0,0.001230434281752,0.001230434281752,0.019454715773463,0.541370153427124,29.6702880859375,18.3002681732178
171,1645379361.10941,547200,35.9905319213867,547200,0,-1.90548956394196,0.01703772880137,-0.090117231011391,0,0.000897110556252,0.000897110556252,0.015007369220257,0.510591447353363,19.7148666381836,18.2542362213135
172,1645379384.92363,550400,47.8445892333984,550400,0,2.63272595405579,0.019822230562568,-0.089189626276493,0,0.001130093354732,0.001130093354732,0.018237376585603,0.529514074325562,27.2903079986572,17.9909210205078
173,1645379408.82136,553600,40.2409591674805,553600,0,-1.27779495716095,0.047255571931601,-0.088472470641136,0,0.001285893027671,0.001285893027671,0.019604722037912,0.561088740825653,23.7254753112793,17.8344974517822
174,1645379432.85925,556800,41.5137786865234,556800,0,-0.850063920021057,0.012967587448657,-0.089781939983368,0,0.000836267194245,0.000836267194245,0.014380715787411,0.496078044176102,24.2299251556396,18.210729598999
175,1645379458.99861,560000,39.1427459716797,560000,0,1.60675084590912,0.013220824301243,-0.090223275125027,0,0.000960985023994,0.000960985023994,0.015542574226856,0.527397990226746,19.5058517456055,18.1071472167969
176,1645379484.51334,563200,44.2869377136231,563200,0,-0.835018754005432,0.026698097586632,-0.090466275811195,0,0.001069033984095,0.001069033984095,0.017583388835192,0.522416174411774,27.0532321929932,18.1324920654297
177,1645379508.88166,566400,40.5950546264648,566400,0,-0.005875378847122,0.017547011375427,-0.090653993189335,0,0.001062150928192,0.001062150928192,0.017980791628361,0.500331997871399,22.5876388549805,18.0863990783691
178,1645379533.29735,569600,52.075252532959,569600,0,2.07732439041138,0.025706691667438,-0.08929356187582,0,0.001473153824918,0.001473153824918,0.021980719640851,0.581945836544037,31.9564018249512,18.1051139831543
179,1645379553.08987,572800,38.9037094116211,572800,0,-3.59249782562256,0.060397882014513,-0.089734755456448,0,0.001264557358809,0.001264557358809,0.02041844278574,0.541348099708557,24.638988494873,17.8865566253662
180,1645379574.68207,576000,51.4606628417969,576000,0,4.02348899841309,0.022897953167558,-0.089750036597252,0,0.001252557616681,0.001252557616681,0.020514303818345,0.541763603687286,29.5531120300293,17.9509105682373
181,1645379596.56335,579200,37.8227500915527,579200,0,-4.48778438568115,0.063463799655438,-0.089907966554165,0,0.0012409837218,0.0012409837218,0.01944674551487,0.558894753456116,24.2137126922607,18.1232662200928
182,1645379618.82687,582400,47.2326431274414,582400,0,3.50173902511597,0.020100809633732,-0.091219820082188,0,0.001030976884067,0.001030976884067,0.015816126018763,0.549566507339478,25.5469589233398,18.2550640106201
183,1645379641.58411,585600,35.8784561157227,585600,0,-1.66912794113159,0.020166322588921,-0.091602876782417,0,0.000912937510293,0.000912937510293,0.015257056802511,0.51144540309906,19.3842658996582,18.2347545623779
184,1645379664.84402,588800,43.2649726867676,588800,0,-0.032083842903376,0.01214346382767,-0.091756120324135,0,0.000847436545882,0.000847436545882,0.014511060900986,0.499196708202362,25.129322052002,18.2473468780518
185,1645379686.93147,592000,39.7548904418945,592000,0,0.990950047969818,0.014014623127878,-0.091163650155068,0,0.000953259936068,0.000953259936068,0.015651999041438,0.514605283737183,20.3925800323486,18.44850730896
186,1645379708.3881,595200,42.5674743652344,595200,0,-0.895386040210724,0.017907466739416,-0.091488175094128,0,0.000988667481579,0.000988667481579,0.01547643635422,0.524768829345703,25.2551288604736,18.2813148498535
187,1645379729.65265,598400,38.7911567687988,598400,0,1.05719912052155,0.018273385241628,-0.091231226921082,0,0.000952525762841,0.000952525762841,0.015113161876798,0.522007167339325,19.480339050293,18.3265762329102
188,1645379751.11098,601600,41.8041915893555,601600,0,-1.58669912815094,0.02183798328042,-0.091130800545216,0,0.000896623008884,0.000896623008884,0.014960383996368,0.504610419273376,25.2993679046631,18.1608142852783
189,1645379774.24939,604800,41.2865371704102,604800,0,2.19957280158997,0.018740667030215,-0.091496430337429,0,0.001064925221726,0.001064925221726,0.017077751457691,0.534615039825439,21.0763092041016,18.0834083557129
190,1645379796.60184,608000,42.1416091918945,608000,0,-1.42864882946014,0.027653681114316,-0.091068461537361,0,0.000936360505875,0.000936360505875,0.015294232405722,0.51456207036972,25.2719421386719,18.3617286682129
